0,0,0,0,0,0,0,0,0,0,0,36,178,30,0,0,15,207,178,0,0,0,41,18,0,G
0,0,3,11,2,0,0,17,4,0,0,4,208,28,0,0,20,296,144,0,0,6,31,9,0,G
1,0,0,0,3,5,8,7,9,0,3,3,218,113,0,0,0,152,242,0,0,0,6,11,0,G
6,2,10,0,0,0,0,20,5,0,0,0,187,106,0,0,0,136,250,3,0,0,12,4,0,G
0,0,0,0,0,0,0,11,13,0,0,16,181,87,0,0,0,150,196,0,0,0,27,12,0,G
0,0,0,0,2,0,0,11,2,0,0,8,214,60,0,0,9,187,197,0,0,14,18,5,0,G
0,0,3,0,8,0,0,9,2,0,0,0,153,101,0,0,0,120,219,5,2,0,6,6,0,G
0,8,0,0,4,0,0,10,14,0,0,0,177,83,0,0,0,166,207,0,0,0,10,4,0,G
0,6,8,3,0,0,0,7,22,0,0,0,183,99,0,0,2,141,260,0,0,0,8,5,0,G
0,0,8,0,4,14,0,10,15,0,8,3,229,102,0,1,26,275,321,4,0,10,20,15,0,G
0,0,0,0,0,0,0,7,1,0,0,21,205,47,0,0,46,220,139,0,0,1,52,4,0,G
0,0,0,0,4,0,0,0,0,0,0,35,228,30,0,0,5,250,106,0,0,5,47,6,0,G
0,0,4,4,3,0,0,8,3,0,0,8,240,24,0,0,45,290,77,0,0,17,27,3,0,G
0,0,0,5,1,0,1,4,8,0,0,3,216,68,0,0,10,195,187,0,0,3,20,3,0,G
0,0,6,5,0,0,0,39,17,0,0,0,211,59,0,0,17,197,173,0,0,0,7,12,0,G
1,4,1,0,4,0,0,0,0,0,0,0,156,92,0,0,8,124,172,32,0,4,17,67,3,G
1,1,0,4,0,0,0,0,0,0,0,1,145,81,0,0,10,182,188,8,0,0,51,10,0,G
0,4,4,4,1,0,0,0,0,0,0,21,174,52,0,0,57,214,147,0,0,0,9,10,0,G
0,0,7,4,0,0,0,62,33,0,0,1,147,79,8,0,6,144,254,4,0,0,6,4,0,G
0,1,8,5,6,4,0,4,9,0,2,0,85,161,9,19,0,138,258,3,1,0,20,15,1,G
0,0,0,0,0,0,0,85,0,0,0,5,226,37,0,0,17,230,117,0,0,0,61,4,0,G
0,0,0,0,0,0,0,0,0,0,0,6,184,91,0,0,13,156,125,0,0,0,62,37,0,G
0,0,0,0,0,0,0,0,0,0,7,12,160,81,0,0,0,159,190,0,0,0,4,2,0,G
0,0,0,0,0,0,0,13,0,0,0,3,161,103,0,0,28,170,181,0,0,0,45,29,0,G
0,0,0,0,0,0,0,0,0,0,0,8,136,91,0,0,3,124,173,0,0,0,50,65,0,G
0,0,0,0,0,0,0,0,0,0,0,0,92,100,0,6,0,131,171,0,0,0,32,73,0,G
0,0,0,0,0,0,0,0,0,0,0,3,177,42,0,0,22,140,186,0,0,0,5,51,0,G
0,0,0,0,0,0,0,0,0,0,0,0,140,81,0,0,0,119,200,0,0,0,79,65,0,G
0,0,0,0,0,0,0,0,0,0,0,11,133,77,0,0,19,141,176,0,0,0,30,7,0,G
3,0,0,0,0,13,0,0,0,0,3,0,107,94,0,6,0,119,219,2,2,0,14,15,0,G
0,0,0,0,0,0,0,0,0,0,0,28,183,10,0,0,18,192,130,0,0,0,13,10,0,G
0,1,14,0,0,0,0,0,0,0,0,4,164,67,0,0,24,179,149,0,0,2,65,20,0,G
0,0,0,0,5,0,0,0,0,0,0,24,173,70,0,0,51,149,203,0,0,0,8,22,0,G
0,0,0,0,0,0,0,0,0,0,0,2,149,94,0,0,12,137,177,0,0,0,57,49,0,G
0,0,0,0,0,0,0,0,0,0,0,0,106,76,0,0,0,122,192,16,0,0,45,56,0,G
0,0,0,0,0,0,0,0,0,0,0,0,142,64,0,0,5,159,159,0,0,0,64,24,0,G
2,0,0,6,2,0,0,0,0,0,0,0,114,69,0,0,0,134,191,0,0,0,44,29,0,G
0,0,0,0,0,0,0,0,0,0,0,0,112,91,0,0,0,128,231,33,0,0,20,43,0,G
0,0,0,0,0,0,0,0,0,0,36,3,144,86,0,36,8,129,213,0,0,0,40,26,0,G
9,0,0,0,0,13,0,0,0,0,27,0,75,122,6,12,0,99,200,36,0,0,1,38,0,G
0,0,0,0,0,0,0,0,0,0,0,5,136,50,0,0,8,165,202,0,0,0,2,4,0,G
0,0,0,0,0,0,0,0,0,0,0,0,136,41,0,0,0,148,183,0,0,0,55,28,0,G
0,0,0,0,0,0,0,0,0,0,0,0,105,80,0,0,5,116,159,0,0,0,1,8,0,G
0,0,0,0,0,0,0,0,32,0,0,5,150,75,0,0,15,156,156,0,0,0,53,32,0,G
0,0,0,0,0,0,0,0,0,0,0,0,90,94,0,0,0,118,185,0,0,0,32,17,0,G
0,0,0,0,0,0,0,0,0,0,0,0,97,108,0,0,0,132,173,40,0,0,28,52,1,G
0,0,0,0,0,4,0,0,0,0,4,0,125,60,0,0,0,158,174,0,0,0,29,13,0,G
0,0,0,0,0,0,0,0,0,0,0,0,92,89,0,0,0,113,187,0,0,0,45,47,0,G
0,0,0,0,2,0,0,0,0,0,0,0,65,120,0,0,0,76,169,12,0,0,13,40,0,G
0,16,0,0,0,2,0,0,0,0,1,0,87,113,2,2,0,131,180,16,0,0,30,53,5,G
0,0,0,0,0,0,0,2,0,0,0,0,114,37,0,0,11,150,145,0,0,0,47,14,0,G
0,0,0,0,0,0,0,0,0,0,0,1,97,39,0,0,2,169,119,0,0,0,35,28,0,G
0,0,0,0,0,0,0,0,0,0,0,0,92,28,0,0,0,125,110,0,0,0,95,43,0,G
0,0,0,0,0,0,0,0,0,0,0,0,63,52,0,0,0,138,97,10,0,0,61,87,14,G
0,0,0,0,0,0,0,0,0,0,0,0,66,88,0,0,0,128,134,68,0,0,33,89,0,G
0,0,0,0,0,0,0,0,0,0,0,0,73,65,0,0,0,142,123,10,0,0,17,59,0,G
0,0,0,0,0,0,0,3,1,0,0,0,83,60,0,0,0,129,196,13,0,0,9,19,0,G
0,0,0,0,0,0,0,2,1,0,0,0,94,60,0,0,0,126,156,58,0,0,4,65,0,G
0,0,0,0,0,0,0,0,0,0,0,0,100,46,0,0,0,136,127,8,0,0,43,55,0,G
0,0,0,0,0,2,0,0,0,0,0,0,56,71,0,0,0,120,104,3,0,0,59,63,0,G
0,0,0,0,0,0,0,0,0,0,0,0,90,27,0,0,17,132,123,0,0,0,75,60,0,G
0,0,0,0,0,0,0,0,4,2,0,0,109,31,0,0,3,116,110,0,0,0,58,56,0,G
0,0,0,0,0,0,0,0,0,0,0,0,88,55,0,0,0,119,150,0,0,0,54,48,0,G
0,0,0,0,0,0,0,0,4,0,0,0,92,46,0,0,0,132,131,12,0,0,44,54,0,G
0,0,0,0,0,0,0,0,0,0,0,0,81,37,0,0,0,124,133,0,0,0,42,49,0,G
0,0,0,0,0,0,0,0,0,0,0,0,83,42,0,0,7,141,152,4,0,0,17,26,0,G
0,3,0,0,0,0,0,0,0,0,0,0,87,40,0,0,1,131,139,12,0,0,25,20,0,G
0,3,11,0,0,0,0,0,1,0,0,0,49,85,0,0,0,120,133,101,0,0,14,67,3,G
0,6,1,4,10,0,0,0,0,0,0,3,112,21,0,0,9,169,134,0,0,2,19,10,0,G
1,6,8,0,6,3,0,0,0,0,19,0,73,52,0,12,0,121,160,60,1,0,11,31,2,G
0,6,0,9,8,0,0,0,0,0,0,0,102,25,0,0,7,147,100,0,0,0,60,20,0,G
0,11,4,6,12,0,0,0,0,0,0,0,101,38,0,0,0,124,149,0,0,0,20,12,0,G
2,5,1,10,5,0,0,3,2,0,0,0,107,51,0,0,0,133,158,0,0,0,6,11,0,G
1,21,0,11,15,0,0,0,0,0,0,0,61,42,0,0,0,122,120,0,0,0,64,40,0,G
8,3,4,6,2,0,0,0,0,0,0,0,91,37,0,0,6,119,142,0,0,0,22,29,0,G
0,16,8,4,7,0,0,0,0,0,0,0,50,79,0,0,0,134,120,15,0,0,17,89,5,G
0,5,13,11,14,0,0,0,0,0,0,0,62,75,0,0,0,118,110,8,4,0,41,78,2,G
1,4,15,21,12,0,0,0,0,0,0,0,70,64,0,0,0,115,138,0,0,0,26,58,0,G
0,13,8,17,14,0,0,0,0,0,0,0,109,30,0,0,31,166,169,23,0,0,14,15,0,G
8,2,11,12,5,11,0,0,2,0,6,0,88,76,2,6,0,126,169,10,0,0,8,37,1,G
2,8,0,0,2,0,0,0,0,0,0,3,122,27,0,0,8,190,138,0,0,0,17,16,0,G
1,12,17,10,24,0,0,0,0,0,0,0,97,42,0,0,0,155,187,7,0,0,24,13,0,G
0,7,13,8,7,0,0,7,5,0,0,0,139,50,0,0,0,132,168,0,0,0,59,18,0,G
10,11,5,14,4,0,0,0,0,0,0,8,124,62,0,0,19,176,168,0,0,0,27,14,0,G
0,5,8,4,4,0,0,0,11,0,0,0,98,81,0,0,11,127,157,6,0,1,32,30,0,G
0,5,4,7,8,0,0,0,0,0,0,0,67,81,0,0,0,136,138,21,0,0,59,96,17,G
7,15,11,23,8,0,0,0,0,0,0,0,87,44,0,0,0,127,140,10,0,0,61,53,0,G
0,3,13,4,11,0,0,0,0,0,0,0,80,72,0,0,0,129,153,42,0,0,20,38,0,G
0,14,4,11,0,0,0,0,0,0,0,0,106,39,0,0,7,164,180,0,0,0,26,10,0,G
3,13,8,11,1,4,0,0,0,0,0,0,23,125,5,9,0,118,49,86,0,0,12,121,3,G
4,9,7,49,6,0,0,10,0,0,0,13,135,24,0,0,22,225,127,0,0,0,117,4,0,G
4,10,8,62,7,0,0,0,0,0,0,0,105,57,0,0,0,143,212,10,0,0,10,3,0,G
2,11,14,7,6,0,0,0,3,0,0,0,105,59,0,0,0,209,162,0,0,0,13,4,0,G
3,6,10,8,10,0,0,0,0,0,0,0,96,40,0,0,1,145,183,5,0,0,6,19,0,G
2,13,7,7,4,0,0,0,11,0,0,0,107,52,0,0,0,152,198,0,0,0,7,4,0,G
2,7,9,6,7,0,0,0,0,7,0,9,103,42,0,0,3,173,199,0,0,0,20,12,0,G
4,11,7,7,5,0,0,15,20,0,0,0,121,52,2,0,0,121,207,4,0,0,6,3,0,G
4,7,7,5,9,0,0,0,0,0,0,0,106,57,0,0,0,149,201,0,0,0,62,12,0,G
24,6,11,9,8,0,0,0,0,0,0,1,106,41,0,0,10,177,157,0,0,0,4,17,0,G
10,47,5,9,7,0,0,0,0,0,4,0,23,105,6,11,0,67,179,58,4,0,1,22,0,G
