0,0,0,0,0,0,0,49,126,0,0,0,189,115,0,0,0,95,6,0,0,0,0,0,0,P
0,0,0,0,0,0,0,76,63,0,0,0,161,51,0,0,0,88,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,32,66,0,0,0,174,86,0,0,0,101,10,0,0,0,0,0,0,P
0,0,0,0,0,0,0,1,22,0,0,0,193,148,0,0,0,98,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,2,64,4,0,0,70,230,20,0,0,45,85,0,0,0,0,0,0,P
0,0,0,0,0,0,0,12,79,0,0,0,183,130,0,0,0,62,22,0,0,0,0,0,0,P
0,0,0,0,0,0,0,9,10,0,0,0,124,193,0,0,0,129,14,0,0,0,0,0,0,P
0,0,0,0,0,0,0,2,15,0,0,0,114,205,0,0,0,146,3,0,0,0,15,6,0,P
0,0,0,0,0,0,0,5,9,0,0,0,129,192,0,0,0,125,22,0,0,0,0,0,0,P
0,0,0,0,0,0,0,3,20,0,0,0,88,238,0,0,0,101,5,0,0,0,0,0,0,P
0,0,0,0,0,0,0,8,33,0,0,0,188,110,0,0,0,87,8,0,0,0,0,0,0,P
0,0,0,0,0,0,0,39,3,0,0,0,241,46,0,0,0,104,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,42,29,0,0,0,188,85,0,0,0,97,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,16,41,0,0,0,222,109,0,0,0,95,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,12,19,0,0,0,174,155,0,0,0,109,16,0,0,0,0,0,0,P
0,0,0,0,0,0,0,6,12,0,0,0,169,124,0,0,0,107,26,0,0,0,6,0,0,P
0,0,0,0,0,0,0,2,21,0,0,0,187,164,0,0,0,95,36,0,0,0,0,0,0,P
0,0,0,0,0,0,0,13,20,0,0,0,189,135,0,0,0,132,10,0,0,0,0,0,0,P
0,0,0,0,0,0,0,1,17,0,0,0,198,128,0,0,0,94,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,13,74,0,0,0,150,141,0,0,0,56,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,18,87,0,0,0,146,93,0,0,0,78,6,0,0,0,0,0,0,P
0,0,0,0,0,0,0,62,52,0,0,0,160,49,0,0,0,42,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,23,13,0,0,0,186,94,0,0,0,78,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,7,14,0,0,0,237,129,0,0,0,119,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,16,21,0,0,0,170,169,0,0,0,77,3,0,0,0,0,0,0,P
0,0,0,0,0,0,0,6,5,0,0,0,223,119,0,0,0,116,5,0,0,0,0,0,0,P
0,0,0,0,0,0,0,13,34,0,0,0,169,149,0,0,0,85,16,0,0,0,0,0,0,P
0,0,0,0,0,0,0,14,23,0,0,0,173,167,0,0,0,151,5,0,0,0,4,0,0,P
0,0,0,0,0,0,0,27,44,0,0,0,198,58,0,0,0,64,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,12,33,0,0,0,197,90,0,0,0,61,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,50,62,0,0,0,156,58,0,0,0,52,8,0,0,0,0,0,0,P
0,0,0,0,0,0,0,56,44,0,0,0,210,115,0,0,0,90,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,5,2,0,0,0,186,121,0,0,0,111,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,19,48,0,16,0,174,100,0,0,0,82,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,4,23,0,0,0,179,180,0,0,0,72,5,0,0,0,0,0,0,P
0,0,0,0,0,0,0,70,24,0,0,0,203,142,0,0,0,163,3,0,0,0,2,0,0,P
0,0,0,0,0,0,0,29,17,0,0,0,102,202,0,0,0,119,10,0,0,0,0,0,0,P
0,0,0,0,0,0,0,17,30,0,0,0,164,167,0,0,0,99,8,0,0,0,21,0,0,P
0,0,0,0,0,0,0,16,56,0,0,0,196,130,0,0,0,79,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,3,105,0,0,0,169,122,0,0,0,73,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,44,38,0,0,0,183,88,0,0,0,103,0,0,0,0,16,0,0,P
0,0,0,0,0,0,0,26,44,0,0,0,196,69,0,0,0,74,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,3,2,0,0,7,235,108,0,0,0,109,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,33,38,0,0,0,236,75,0,0,0,81,0,0,0,0,0,0,0,P
0,0,0,0,0,0,6,37,20,0,0,17,239,82,0,0,0,72,9,0,0,0,0,0,0,P
0,0,0,0,0,0,0,10,74,0,0,0,183,113,0,0,0,76,0,0,0,0,0,0,0,P
0,0,0,0,0,0,36,1,17,0,0,12,203,142,0,0,0,88,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,5,6,0,0,0,189,201,0,0,0,127,5,0,0,0,16,0,0,P
0,0,0,0,0,0,0,19,15,0,0,0,169,164,0,0,0,130,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,7,64,0,0,0,156,186,0,0,0,89,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,2,5,0,0,0,164,122,0,0,0,122,9,0,0,0,7,1,0,P
0,0,0,0,0,0,0,0,0,0,0,0,154,101,0,0,0,177,16,0,0,0,18,0,0,P
0,0,0,0,0,0,0,0,0,0,0,0,175,95,0,0,0,109,1,0,0,0,0,0,0,P
0,0,0,0,0,0,0,0,0,0,0,0,215,89,0,0,0,139,8,0,0,0,8,0,0,P
0,0,0,0,0,0,0,0,0,0,0,0,163,137,0,0,0,97,13,0,0,0,15,0,0,P
0,0,0,0,0,0,0,11,5,0,0,0,211,109,0,0,0,99,8,0,0,0,0,0,0,P
0,0,0,0,0,0,0,0,24,0,0,0,189,136,0,0,0,96,8,0,0,0,0,0,0,P
0,0,0,0,0,0,0,0,0,0,0,0,156,143,0,0,0,127,15,0,0,0,8,0,0,P
0,0,0,0,0,0,0,19,22,0,0,0,169,147,0,0,0,129,9,0,0,0,16,0,0,P
0,0,0,0,0,0,0,0,0,0,0,0,137,161,0,0,0,104,46,0,0,0,8,0,0,P
0,0,0,0,0,0,0,24,63,0,0,0,162,90,0,0,0,80,3,0,0,0,0,40,0,P
0,0,0,0,0,0,0,55,49,0,0,0,210,65,0,0,0,90,0,0,0,12,28,0,0,P
0,0,0,0,0,0,0,10,1,0,0,0,242,91,0,0,0,111,14,0,0,0,0,0,0,P
0,0,0,0,0,0,0,29,54,0,0,0,205,103,0,0,0,72,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,12,41,0,0,0,177,106,0,0,0,54,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,48,2,0,0,2,234,30,0,0,0,61,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,1,1,0,0,0,219,99,0,0,0,105,1,0,0,0,0,0,0,P
0,0,0,0,0,0,0,16,0,0,0,0,204,108,0,0,0,128,6,0,0,0,0,0,0,P
0,0,0,0,0,0,0,32,11,0,0,12,256,105,0,0,0,83,7,0,0,0,0,0,0,P
0,0,0,0,0,0,0,4,2,0,0,0,201,142,0,0,0,90,15,0,0,0,0,0,0,P
0,0,0,0,0,0,0,45,9,0,0,0,194,75,0,0,0,106,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,13,15,0,0,0,237,69,0,0,0,104,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,6,2,0,0,0,210,61,0,0,0,84,3,0,0,0,0,0,0,P
0,0,0,0,0,0,0,10,4,0,0,0,195,136,0,0,0,137,3,0,0,0,0,0,0,P
0,0,0,0,0,0,0,1,2,0,0,0,135,160,0,0,0,133,12,0,0,0,0,0,0,P
0,0,0,0,0,0,0,8,8,0,0,0,207,101,0,0,0,57,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,1,31,0,0,0,187,110,0,0,0,102,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,11,6,0,0,0,156,164,0,0,0,114,2,0,0,0,0,0,0,P
0,0,0,0,0,0,0,6,4,0,0,0,218,88,0,0,0,97,1,0,0,0,0,0,0,P
0,0,0,0,0,0,0,8,2,0,0,0,246,68,0,0,0,135,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,31,46,0,0,0,184,72,0,0,0,69,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,14,20,0,0,0,210,105,0,0,0,143,4,0,0,0,8,0,0,P
0,0,0,0,0,0,0,9,8,0,0,0,191,131,0,0,0,124,1,0,0,0,0,0,0,P
0,0,0,0,0,0,0,4,9,0,0,0,197,81,0,0,0,111,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,1,4,0,0,0,176,126,0,0,0,85,4,0,0,0,8,0,0,P
0,0,0,0,0,0,0,6,1,0,0,0,252,70,0,0,0,135,1,0,0,0,0,0,0,P
0,0,0,0,0,0,0,5,6,0,0,0,168,115,0,0,6,195,12,0,0,0,21,0,0,P
0,0,0,0,0,0,0,5,5,0,0,0,179,130,0,0,0,119,7,0,0,0,0,0,0,P
0,0,0,0,0,0,0,5,16,0,0,0,147,138,0,0,0,172,10,0,0,0,25,0,0,P
0,0,0,0,0,0,0,3,6,0,0,0,129,188,0,0,0,199,3,0,0,0,41,0,0,P
0,0,0,0,0,0,0,24,20,0,0,0,210,63,0,0,0,157,0,0,0,0,4,0,0,P
0,0,0,0,0,0,0,18,4,0,0,0,200,77,0,0,0,146,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,26,13,0,0,0,197,65,0,0,0,112,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,24,18,0,0,0,244,80,0,0,0,108,0,0,0,0,0,0,0,P
0,0,0,0,0,0,2,7,15,0,0,9,259,31,0,0,12,71,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,7,3,0,0,0,226,74,0,0,0,90,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,4,14,0,0,0,206,121,0,0,0,63,16,0,0,0,0,0,0,P
0,0,0,0,0,0,0,10,58,0,0,0,191,100,0,0,0,53,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,0,0,0,0,0,210,58,0,0,0,89,18,0,0,0,0,0,0,P
0,0,0,0,0,0,0,0,0,0,0,0,165,100,0,0,0,183,10,0,0,0,10,0,0,P
